accept,text 
1, سلام قابل توجه آن که گفت باطری ضعیفه و ١ روز دوام نیاورد خاهشا کاملا خواند همه به کار آمد اگر شما هم همین حس را داشت احتمالا تازه این گوشی را خرید و خاطر اینکه با کارا و امکان آشنا کرد در طول روز مدام با او کار کرد جور که نفهمید زیاد از گوشی کار کشت خب طبیعی هست که زاد باطری خالی کرد البته بعد از چند روز کاملا توانست باطری را کنترل کرد و میزان مصرف دست آمد درباره گزینه ذخیره نیرو در بخش تنظیم باید گفت این گزینه مناسب هست وم باطری را محسوس کاهش داد ولی این گزینه برای کس مثل من که بازی سنگین اجرا کرد مناسب نهست چون این گزینه میزان عملکرد cpu را هم کاهش داد اگر نداشت تو بازی سنگین لگ دوست داشت گزینه ذخیره نیرو را غیرغعال کرد ولی در کل باید گفت باطری این گوشی برای مصارف روزانه بسیار قابل قبول و فراتر از حد انتظار هست امیدوار کمکی کرد 
0, همه چه تکرار فقط به خاطر این که از اپل کم نیاورد چند تا حسگر کاربرد گذاشت به نظر من برد HTC خرید خیلی بهتر هست مخصوصا HTC ONE عالیه 
1, در جواب آقا محمدباقر بر باید گفت من از تو یک سایت مثلا معتبر این قضیه را دید و خواست دانست درست هست یا نه و بی‌جا انتقاد نکرد من خودم این گوشی را خرید و درست هست از ١۶ گیگا ١١ گیگا و خرده در دسترس هست که کافی هست به همه هم پیشنهاد کرد در صورت تهیه گوشی یک کارت حافظه برای فیلم آهنگ و تهیه کرد و از حافظه داخل برای بازی و برنامه گوشی از هر لحاظ کامل هست حتی جنس بدنه حتی به نظر جنس پشت از سونی بهتر هست چرا چون پشت z۲ اثر انگشت را پشت جذب کرد که بعد یک مدت زیبا خود را از دست داد 
1, مهمان شما با گوشی چی استفاده کرد که گفت باطری یک روز دوام نیاورد من خودم صبح تا شب با او ویدئو دید آهنگ گوش داد وای فایم روشن هست باز هم آخر شب ۲۵ داشت عجیب هست واقعا یک از دوستان هم گفت هواوی را به این ترجیح داد خواست گفت خب شما رفت هواوی خرید ولی SAMSUNG را لطفا با هیچ برند مقایسه نکرد این صفحه مخصوص طرفدار SAMSUNG بود طرفدار لایک زد لطفا زنده باد SAMSUNG با تشکر از دی جان 
1, سلام من قصد خرید این گوشی را داشت خیلی تحقیق کرد و بین htc one m۸ و galaxy s۵ و lg g۳ ماند اول خواست اچ تی سی خرید اما وقت بیش تحقیق کرد بهم ثابت کرد سامسونگ بر هست 
1, گوشی فوق‌العاده آیه از همه نظر عالیه به جز طراح من واقعا ندانست چرا این طراح سامسونگ نخواست یک تغییر داد خدا خیلی زشت هست شاید مثلا زد ۲ خوش دست نبود ولی حداقل خیلی خوشگل هست و شیک هست ولی این اصلا به هیچ وجه 
1, من همین امروز خرید در یک کلام فقط توانست گفت فوق العادس 
1, به من که به غیر از طراح که توانست بهتر بود مشکل دیگه نظر نداشت دوستان برای امتیازدهی جدا کم‌لطفی کرد 
1, بالاخره گرفت بچه ها من بین این گوشی با note۳ ماند که بالاخره تصمیم بر این کرد که این را گرفت فوق العادست چیز از note ۳ کم نداشت که هیچ بلکه کلی امکان هست عالی و بیشتر از آن هم داشت کس که مثل هست من سر این دوتا ماند اگر با صفحه بزرگ note مشکل نداشت آن و گرفت در غیر این صورت s۵ عالیه در خرید شک نکرد فقط تنها مشکل که داشت این هست که باتری یک روزه کامل دوام نیاورد همین 
1, به نظر گوشی خوب طراح واقعا داد من بود هواوی p۷ را به این گوشی ترجیح داد 
1, به همه آقا چرا آمد گفت جنس خوب نهست طراح سلام داد اینجوری هست آن هست لطف کرد رفت گوشی را از نزدیک دید و دروید گرفت بعد نظر دست داد من فقط آمد برای کس که خواست خرید ولی شک داشت گفت که من دو هفته آس خرید فوق‌العاده آس اگر خواست احساس خاص بود داشت و از زندگی لذت برد همین گوشی را خرید کارا که این گوشی داشت هیچ گوش ای نداشت وقت که خرید متوجه کرد به درود 
1, سلام به همه من این گوشی را دقیقا ۲ هفته هست که خرید خیلی عالیه و دوربین هم توپ هست اگر زیاد کار کرد ١ روز شارژ داد باز گفت در حد تلفن بود ۲ روز اما در خیلی خیلی زاد شارژ عوض کرد فقط ١ مشکل آن هم این هست که یک کم لگ زد ولی ظاهر خیلی زیبا داشت وقت هم تو گرفت پلاستیک حس خوب دست داد آن هم که گفت زشت هست یا داد قول داد تا حالا تو دست نگرفت ممنون اگر موافق هست لایک کرد 
1, نسخه ١۶ گیگا دقیقا ١١ ١۲ gb فضا خالی در اختیار قرار داد قابل توجه دوست که گفت بود ۷ گیگا داد و کلی انتقاد کرد من امروز خرید طراح خیلی قشنگ هست مشک داشت که گران از سفید هم هست تقریبا ۵۰ت من با s۳ و s۴ مقایسه کرد خیلی کل و صفحه نمایش حرف نگذارد برای گفت تو ١ ۵ ساعت بار از ۲۰ ١۰۰ درصد فول تا کرد امکان خیره کن کس نو ۲ یا ۳ داشت وقت قلم را چندمیلیمتری صفحه نمایش داد گوشی تشخیص قرار داد و یک دایره کوچیک آبی‌رنگ را رفت صفح نشان داد آس ۵ این کارا با شما انگشت کرد بدون اینکه به صفحه دست زد توانست از فاصله دور محتوا اس‌ام‌اس در یافت محتوا داخل پوشه گالری و خود تصویر و جلو برد فیلم کرد حسگر تشخیص اثر انگشت کاملا سالم و دقیقه و اصلا مشکل استفاده نداشت خیلی جاه گفت مشکل داشت ولی ۴ تا اثر انگشت را به آن معرفی کرد و هیچ مشکل نداشت گوشی را سمت گوشت برد تماس گرفت که در نسخه قبل هم شاهد بود در بخش اس‌ام‌اس کلی سوییت جالب داشت که برای بقیه گوشی هم کرد ایشان را فرستاد ولی سیاه و سفید کرد ولی باز هم قشنگ هست وای فا عالی کار کرد و اصلا مشکل تو دریافت نداشت به سنسور مادون قرمز هم که خیلی راحت لطف کرد کانال هار را عوض کرد و نکته جالب اینجا است که کنترل واقعا منو کامل داشت و هر کرد با او کرد دوربین که اصلا حرف نماند برای گفت با برتر دوربین گوشی هوشمند مواجه هست البته اسم فون‌ها هم هست ولی فکر نکرد بجز قدرت زوم بدون افک پیکسل تفاوت داشت صدا خیلی بلند هست و کیفیت کاملا مطلوب هندزفری همان هندزفری همیشه کاشت رفت در سامسونگ هست خیلی محشر باتری نگه داشت واقعا هر چقدر گفت کم گفت شما کم مشکل نتوانست رفت این گوشی گذارد من واقعا قانع کرد که بدنه پلاستیک مفید هست وقت دید این گوشی از s۳ هم سبک هست شب وقت خواست فیلم دید یا بازی کرد کاملا ارزش وزید کم این گوشی را حس کرد از‌طرفی باعث نرسید گرما به دست کرد و قابل تعویض هست فقط ضدآب آن را بود ماند حقیقت که جری نکرد امتحان کرد و حس کرد اگر سونی بود گوشی با اطمینان خیلی بیشتری این کارا انجام داد اشتباه محض هست که این گوشی را به هر گوشی دیگه خواست ترجیح داد مخصوصا اینکه اندروید L در راهه و sense اچ تی سی هم در مقابل به زور توانست ایستادگی کرد با تشکر 
